,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
93,5089.55,23.62083333333321,22.45535969499469,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.550000000000182
94,5089.566666666667,23.60916666666671,22.45249014854783,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.566666666666606
95,5089.583333333333,23.597500000000213,22.449566449682727,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.5833333333330302
96,5089.6,23.58583333333308,22.44659320457255,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.6000000000003638
97,5089.616666666667,23.574166666666585,22.44357462035924,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.616666666666788
98,5089.633333333333,23.562500000000085,22.440514540184463,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.633333333333212
99,5089.65,23.55083333333359,22.4374164751182,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.6499999999996362
100,5089.666666666667,23.539166666666457,22.434283634597,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.6666666666669698
101,5089.6833333333325,23.52749999999996,22.431118948859258,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.683333333333394
102,5089.7,23.51583333333346,22.42792509729343,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.699999999999818
103,5089.716666666665,23.504166666666965,22.424704530405677,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.7166666666662422
104,5089.733333333334,23.492499999999836,22.42145948580863,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.733333333333576
105,5089.75,23.480833333333337,22.41819201072691,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.75
106,5089.7666666666655,23.46916666666684,22.4149039772994,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.766666666666424
107,5089.783333333334,23.457499999999705,22.41159709778759,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.7833333333337578
108,5089.8,23.44583333333321,22.40827293846368,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.800000000000182
109,5089.816666666667,23.434166666666712,22.404932932276445,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.816666666666606
110,5089.833333333333,23.422500000000213,22.40157839040312,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.8333333333330304
111,5089.85,23.41083333333308,22.398210512786303,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.850000000000364
112,5089.866666666667,23.399166666666584,22.39483039774601,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.866666666666788
113,5089.883333333333,23.387500000000088,22.391439050748826,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.883333333333212
114,5089.9,23.37583333333359,22.38803739240892,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.899999999999636
115,5089.916666666667,23.364166666666456,22.384626265789027,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.9166666666669696
116,5089.9333333333325,23.35249999999996,22.381206443063316,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.933333333333394
117,5089.95,23.340833333333464,22.3777786315986,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.949999999999818
118,5089.966666666665,23.329166666666964,22.374343479505345,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.9666666666662425
119,5089.983333333334,23.317499999999832,22.37090158070517,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.983333333333576
120,5090.0,23.305833333333336,22.36913383395774,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.0
121,5090.0166666666655,23.29416666666684,22.368906623345335,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.016666666666424
122,5090.033333333334,23.282499999999704,22.368415691695983,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.0333333333337578
123,5090.05,23.270833333333208,22.36768043325332,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.0500000000001815
124,5090.066666666667,23.25916666666671,22.366719176690903,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.066666666666606
125,5090.083333333333,23.247500000000212,22.365549205145165,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.0833333333330306
126,5090.1,23.23583333333308,22.364186737965525,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.100000000000364
127,5090.116666666667,23.224166666666584,22.362646938272384,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.116666666666788
128,5090.133333333333,23.212500000000087,22.360943933336113,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.133333333333212
129,5090.15,23.20083333333359,22.359090848487572,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.149999999999636
130,5090.166666666667,23.189166666666456,22.357099849404037,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.1666666666669694
131,5090.1833333333325,23.17749999999996,22.354982189749528,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.183333333333394
132,5090.2,23.165833333333463,22.35274826189501,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.199999999999818
133,5090.216666666665,23.154166666666967,22.350407649001607,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.2166666666662422
134,5090.233333333334,23.14249999999983,22.3479691771883,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.233333333333576
135,5090.25,23.13083333333333,22.34544096684748,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.25
136,5090.2666666666655,23.11916666666684,22.34283048243893,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.266666666666424
137,5090.283333333334,23.107499999999703,22.340144580299444,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.2833333333337578
138,5090.3,23.095833333333207,22.337389554164748,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.3000000000001815
139,5090.316666666667,23.08416666666671,22.33457117822249,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.316666666666606
140,5090.333333333333,23.07250000000021,22.331694747606857,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.3333333333330306
141,5090.35,23.06083333333308,22.32876511631483,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.350000000000364
142,5090.366666666667,23.049166666666583,22.325786732574628,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.366666666666788
143,5090.383333333333,23.037500000000087,22.322763671733515,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.383333333333212
144,5090.4,23.02583333333359,22.319699666757742,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.399999999999636
145,5090.416666666667,23.01416666666645,22.316598136454424,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.4166666666669694
146,5090.4333333333325,23.00249999999996,22.313462213153684,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.433333333333394
147,5090.45,22.990833333333462,22.31029476178812,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.449999999999818
148,5090.466666666665,22.979166666666966,22.30709840706482,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.4666666666662422
149,5090.483333333334,22.96749999999983,22.303875553729828,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.483333333333576
150,5090.5,22.95583333333333,22.300628400295817,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.5
151,5090.5166666666655,22.94416666666684,22.29735896126783,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.516666666666424
152,5090.533333333334,22.932499999999703,22.2940690811909,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.5333333333337578
153,5090.55,22.920833333333206,22.290760449054297,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.5500000000001815
154,5090.566666666667,22.909166666666714,22.287434611512328,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.566666666666606
155,5090.583333333333,22.89750000000021,22.284092984992125,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.5833333333330306
156,5090.6,22.88583333333308,22.280736866777456,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.600000000000364
157,5090.616666666667,22.874166666666586,22.277367445152027,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.616666666666788
158,5090.633333333333,22.86250000000009,22.273985808679633,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.633333333333212
159,5090.65,22.850833333333593,22.270592954692702,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.649999999999636
160,5090.666666666667,22.839166666666458,22.2671897970556,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.6666666666669694
161,5090.6833333333325,22.82749999999996,22.26377717326356,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.683333333333394
162,5090.7,22.815833333333465,22.260355850933536,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.699999999999818
163,5090.716666666665,22.80416666666697,22.25692653373852,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.7166666666662422
164,5090.733333333334,22.792499999999837,22.25348986683292,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.733333333333576
165,5090.75,22.780833333333334,22.250046441812536,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.75
166,5090.7666666666655,22.76916666666684,22.246596801248867,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.766666666666424
167,5090.783333333334,22.757499999999705,22.24314144283453,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.7833333333337578
168,5090.8,22.74583333333321,22.23968082317325,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.8000000000001815
169,5090.816666666667,22.73416666666671,22.236215361244906,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.816666666666606
170,5090.833333333333,22.722500000000213,22.232745441573837,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.8333333333330306
171,5090.85,22.71083333333308,22.229271417125947,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.850000000000364
172,5090.866666666667,22.699166666666585,22.22579361195811,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.866666666666788
173,5090.883333333333,22.687500000000085,22.22231232364113,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.883333333333212
174,5090.9,22.67583333333359,22.218827825476,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.899999999999636
175,5090.916666666667,22.664166666666457,22.21534036852117,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.9166666666669694
176,5090.9333333333325,22.65249999999996,22.211850183447307,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.933333333333394
177,5090.95,22.64083333333346,22.208357482234245,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.949999999999818
178,5090.966666666665,22.629166666666965,22.204862459723863,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.9666666666662422
179,5090.983333333334,22.617499999999836,22.201365295041295,0.0,0.0,0.0,20.0,26.0,8.0,1.0,2.983333333333576
180,5091.0,22.605833333333337,22.195765149786983,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.0
181,5091.0166666666655,22.59333333333352,22.18824570959117,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.016666666666424
182,5091.033333333334,22.57999999999966,22.181062939562544,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.0333333333337578
183,5091.05,22.56666666666652,22.174173275952505,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.0500000000001815
184,5091.066666666667,22.553333333333384,22.167548433920295,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.066666666666606
185,5091.083333333333,22.540000000000244,22.161163055189,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.0833333333330306
186,5091.1,22.526666666666376,22.154994371499313,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.100000000000364
187,5091.116666666667,22.51333333333324,22.14902191172663,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.116666666666788
188,5091.133333333333,22.500000000000096,22.14322724693209,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.133333333333212
189,5091.15,22.48666666666696,22.137593767694565,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.149999999999636
190,5091.166666666667,22.473333333333088,22.132106489002023,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.1666666666669694
191,5091.1833333333325,22.45999999999995,22.126751878760125,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.183333333333394
192,5091.2,22.44666666666681,22.121517706616554,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.199999999999818
193,5091.216666666665,22.433333333333675,22.116392910326063,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.2166666666662422
194,5091.233333333334,22.419999999999806,22.111367477315717,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.233333333333576
195,5091.25,22.406666666666663,22.106432339468927,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.25
196,5091.2666666666655,22.393333333333526,22.101579279444497,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.266666666666424
197,5091.283333333334,22.37999999999966,22.096800847094418,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.2833333333337578
198,5091.3,22.36666666666652,22.092090284751,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.3000000000001815
199,5091.316666666667,22.35333333333338,22.087441460326385,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.316666666666606
200,5091.333333333333,22.340000000000245,22.08284880731282,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.3333333333330306
201,5091.35,22.326666666666377,22.078307270894616,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.350000000000364
202,5091.366666666667,22.31333333333324,22.073812259485734,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.366666666666788
203,5091.383333333333,22.300000000000097,22.06935960109527,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.383333333333212
204,5091.4,22.28666666666696,22.064945503997535,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.399999999999636
205,5091.416666666667,22.27333333333309,22.060566521248,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.4166666666669694
206,5091.4333333333325,22.259999999999952,22.056219518640862,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.433333333333394
207,5091.45,22.24666666666681,22.05190164575173,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.449999999999818
208,5091.466666666665,22.233333333333675,22.047610309749736,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.4666666666662422
209,5091.483333333334,22.219999999999807,22.043343151699087,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.483333333333576
210,5091.5,22.206666666666667,22.039098025101175,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.5
211,5091.5166666666655,22.193333333333527,22.03487297645515,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.516666666666424
212,5091.533333333334,22.179999999999666,22.03066622763893,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.5333333333337578
213,5091.55,22.16666666666652,22.026476159933544,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.5500000000001815
214,5091.566666666667,22.153333333333386,22.022301299531826,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.566666666666606
215,5091.583333333333,22.14000000000024,22.01814030438912,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.5833333333330306
216,5091.6,22.126666666666377,22.01399195228801,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.600000000000364
217,5091.616666666667,22.11333333333324,22.009855130001903,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.616666666666788
218,5091.633333333333,22.100000000000097,22.005728823453712,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.633333333333212
219,5091.65,22.08666666666696,22.001612108776143,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.649999999999636
220,5091.666666666667,22.073333333333093,21.997504144189335,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.6666666666669694
221,5091.6833333333325,22.059999999999956,21.99340416261961,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.6833333333333935
222,5091.7,22.046666666666813,21.98931146499041,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.6999999999998177
223,5091.716666666665,22.033333333333672,21.98522541412332,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.716666666666242
224,5091.733333333334,22.019999999999808,21.98114542919264,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.733333333333576
225,5091.75,22.006666666666668,21.97707098068273,0.0,0.0,0.0,20.0,26.0,8.0,1.0,3.75
