,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78225,6391.75,14.6125,20.0,157.83174736294717,1.0,-268.2859940171253,20.0,26.0,9.0,24.0,7.75
78226,6391.7666666666655,14.637499999999635,20.0,160.51644357149846,1.0,-258.4234649571076,20.0,26.0,9.0,24.0,7.766666666666424
78227,6391.783333333333,14.662499999999271,20.0,163.2248781014303,1.0,-248.51968233347887,20.0,26.0,9.0,24.0,7.783333333332848
78228,6391.8,14.687500000000274,20.0,165.95698001084642,1.0,-233.89007042153787,20.0,26.0,9.0,24.0,7.800000000000183
78229,6391.816666666667,14.71249999999991,20.0,168.71267743837254,1.0,-223.74618854980568,20.0,26.0,9.0,24.0,7.816666666666606
78230,6391.833333333333,14.737499999999546,20.0,171.49189760614885,1.0,-191.9601258178131,20.0,26.0,9.0,24.0,7.83333333333303
78231,6391.85,14.762500000000546,20.0,174.2945668216445,1.0,-181.46634405008797,20.0,26.0,9.0,24.0,7.850000000000365
78232,6391.866666666667,14.787500000000184,20.0,177.12061047927142,1.0,-170.9327124810769,20.0,26.0,9.0,24.0,7.866666666666789
78233,6391.883333333333,14.81249999999982,20.0,179.96995306360049,1.0,-160.3607871326182,20.0,26.0,9.0,24.0,7.883333333333213
78234,6391.9,14.837499999999457,20.0,182.84251815098503,1.0,-144.28322101900875,20.0,26.0,9.0,24.0,7.899999999999635
78235,6391.916666666667,14.862500000000455,20.0,185.73822841211592,1.0,-133.46598901701617,20.0,26.0,9.0,24.0,7.91666666666697
78236,6391.9333333333325,14.887500000000092,20.0,188.65700561369064,1.0,-122.60716021811108,20.0,26.0,9.0,24.0,7.933333333333394
78237,6391.95,14.912499999999728,20.0,191.59877062175772,1.0,-111.70682203170388,20.0,26.0,9.0,24.0,7.949999999999817
78238,6391.966666666667,14.937500000000728,20.0,194.56344340345385,1.0,-100.76458453257403,20.0,26.0,9.0,24.0,7.966666666667151
78239,6391.983333333334,14.962500000000365,20.0,197.55094302904533,1.0,-89.7801645185211,20.0,26.0,9.0,24.0,7.983333333333576
78240,6392.0,14.9875,20.074098394691827,200.5611876751861,1.0,0.0,20.0,26.0,9.0,24.0,8.0
78241,6392.0166666666655,15.016666666666245,20.215961431232618,203.30694949735704,1.0,0.0,20.0,26.0,9.0,24.0,8.016666666666424
